 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 7.608e-02  8.953e+01  9.653e+11  1.086e+06  1.095e-01  1.872e-01  2.828e-01  1.095e-01  1.872e-01  2.828e-01 
 8.248e-02  8.949e+01  9.676e+11  1.087e+06  1.095e-01  1.872e-01  2.828e-01  1.095e-01  1.872e-01  2.828e-01 
 8.889e-02  8.945e+01  9.698e+11  1.087e+06  1.087e-01  1.855e-01  2.797e-01  1.087e-01  1.855e-01  2.797e-01 
 9.530e-02  8.941e+01  9.719e+11  1.087e+06  1.087e-01  1.857e-01  2.801e-01  1.087e-01  1.857e-01  2.801e-01 
 1.017e-01  8.937e+01  9.740e+11  1.088e+06  1.089e-01  1.861e-01  2.812e-01  1.089e-01  1.861e-01  2.812e-01 
 1.081e-01  8.933e+01  9.759e+11  1.088e+06  1.085e-01  1.853e-01  2.797e-01  1.085e-01  1.853e-01  2.797e-01 
 1.146e-01  8.929e+01  9.779e+11  1.088e+06  1.280e-01  2.016e-01  2.784e-01  1.280e-01  2.016e-01  2.784e-01 
 1.210e-01  8.925e+01  9.797e+11  1.089e+06  1.280e-01  2.018e-01  2.786e-01  1.280e-01  2.018e-01  2.786e-01 
 1.274e-01  8.921e+01  9.816e+11  1.089e+06  1.275e-01  2.009e-01  2.773e-01  1.275e-01  2.009e-01  2.773e-01 
 1.338e-01  8.917e+01  9.833e+11  1.089e+06  1.248e-01  1.978e-01  2.744e-01  1.248e-01  1.978e-01  2.744e-01 
 1.403e-01  8.913e+01  9.851e+11  1.090e+06  1.258e-01  1.997e-01  2.777e-01  1.258e-01  1.997e-01  2.777e-01 
 1.467e-01  8.910e+01  9.868e+11  1.090e+06  1.256e-01  1.994e-01  2.773e-01  1.256e-01  1.994e-01  2.773e-01 
 1.531e-01  8.906e+01  9.884e+11  1.090e+06  1.264e-01  1.993e-01  2.751e-01  1.264e-01  1.993e-01  2.751e-01 
 1.595e-01  8.902e+01  9.900e+11  1.091e+06  1.259e-01  1.984e-01  2.738e-01  1.259e-01  1.984e-01  2.738e-01 
 1.659e-01  8.898e+01  9.916e+11  1.091e+06  1.257e-01  1.981e-01  2.734e-01  1.257e-01  1.981e-01  2.734e-01 
 1.723e-01  8.894e+01  9.933e+11  1.091e+06  1.262e-01  1.990e-01  2.748e-01  1.262e-01  1.990e-01  2.748e-01 
 1.786e-01  8.890e+01  9.948e+11  1.092e+06  1.252e-01  1.990e-01  2.769e-01  1.252e-01  1.990e-01  2.769e-01 
 1.850e-01  8.886e+01  9.964e+11  1.092e+06  1.235e-01  1.983e-01  2.788e-01  1.235e-01  1.983e-01  2.788e-01 
 1.914e-01  8.882e+01  9.979e+11  1.092e+06  1.238e-01  1.989e-01  2.798e-01  1.238e-01  1.989e-01  2.798e-01 
 1.978e-01  8.878e+01  9.994e+11  1.093e+06  1.230e-01  1.975e-01  2.777e-01  1.230e-01  1.975e-01  2.777e-01 
 2.041e-01  8.874e+01  1.001e+12  1.093e+06  1.231e-01  1.977e-01  2.782e-01  1.231e-01  1.977e-01  2.782e-01 
 2.105e-01  8.870e+01  1.002e+12  1.093e+06  1.226e-01  1.968e-01  2.767e-01  1.226e-01  1.968e-01  2.767e-01 
 2.168e-01  8.866e+01  1.004e+12  1.094e+06  1.199e-01  1.938e-01  2.742e-01  1.199e-01  1.938e-01  2.742e-01 
 2.232e-01  8.861e+01  1.005e+12  1.094e+06  1.204e-01  1.948e-01  2.761e-01  1.204e-01  1.948e-01  2.761e-01 
